Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
LacquiParle,-96.1735,44.9955,1076,2000-03,1.42,26.4,39,51.6,26.9,1.02,8.69
LacquiParle,-96.1735,44.9955,1076,2000-04,1.53,31.5,43.9,56.3,29.5,1.21,10.86
LacquiParle,-96.1735,44.9955,1076,2000-05,4.22,47.8,59.8,71.8,45.5,2.03,16.46
LacquiParle,-96.1735,44.9955,1076,2000-06,3.01,54.2,65.3,76.4,52.6,2.45,18.54
LacquiParle,-96.1735,44.9955,1076,2000-07,4.16,60.7,71.4,82,61.1,2.64,18.47
LacquiParle,-96.1735,44.9955,1076,2000-08,0.54,56,69.7,83.3,61.7,0.13,20.68
LacquiParle,-96.1735,44.9955,1076,2000-09,0.8,44.3,59.2,74,44.5,1.66,19.09
LacquiParle,-96.1735,44.9955,1076,2000-10,0.94,38.1,50.3,62.5,36.8,1.62,11.99
LacquiParle,-96.1735,44.9955,1076,2000-11,3.41,20.2,28,35.9,21.4,0.88,3.08
LacquiParle,-96.1735,44.9955,1076,2000-12,0.75,-6,4.3,14.5,-2.3,0.34,1.07
LacquiParle,-96.1735,44.9955,1076,2001-01,1.05,6.8,16.6,26.4,11.3,0.52,1.8
LacquiParle,-96.1735,44.9955,1076,2001-02,1.45,-7.6,5.6,18.9,0.6,0.17,1.44
LacquiParle,-96.1735,44.9955,1076,2001-03,0.75,14.3,23.1,31.8,17.2,0.73,2.11
LacquiParle,-96.1735,44.9955,1076,2001-04,6.74,34.6,44.3,54,34.3,1.44,8.69
LacquiParle,-96.1735,44.9955,1076,2001-05,2.44,48.7,59.6,70.6,45.6,2.04,15.51
LacquiParle,-96.1735,44.9955,1076,2001-06,4.04,57,68.1,79.2,55.4,2.6,19.58
LacquiParle,-96.1735,44.9955,1076,2001-07,2.72,61.9,73.2,84.6,61.9,2.6,19.87
LacquiParle,-96.1735,44.9955,1076,2001-08,0.91,58.5,71.5,84.5,61,2.25,20.62
LacquiParle,-96.1735,44.9955,1076,2001-09,3,48.1,59.8,71.5,48.6,1.75,14.08
LacquiParle,-96.1735,44.9955,1076,2001-10,0.56,33.8,46.8,59.7,33.6,1.17,11.36
LacquiParle,-96.1735,44.9955,1076,2001-11,3.21,31.1,43.3,55.5,31.3,1.22,9.64
LacquiParle,-96.1735,44.9955,1076,2001-12,0,14.4,22.5,30.5,16.5,0.63,2.2
LacquiParle,-96.1735,44.9955,1076,2002-01,0.16,11.4,20.4,29.4,14,0.62,2.6
LacquiParle,-96.1735,44.9955,1076,2002-02,0.23,18.1,28.7,39.3,19.4,0.84,4.58
LacquiParle,-96.1735,44.9955,1076,2002-03,1,9,18.8,28.6,11.7,0.58,2.58
LacquiParle,-96.1735,44.9955,1076,2002-04,2.18,33,43,53,32.2,1.39,8.65
LacquiParle,-96.1735,44.9955,1076,2002-05,1.9,39.2,52.2,65.2,38.9,1,14.1
LacquiParle,-96.1735,44.9955,1076,2002-06,4.11,58.4,70.2,82,59,0.85,19.75
LacquiParle,-96.1735,44.9955,1076,2002-07,2.9,63.8,74.6,85.4,66.8,0.4,19.33
LacquiParle,-96.1735,44.9955,1076,2002-08,5.77,58.4,68.8,79.3,60.3,1.28,16.38
LacquiParle,-96.1735,44.9955,1076,2002-09,1.1,49.9,62.6,75.3,50.3,1.46,19.83
LacquiParle,-96.1735,44.9955,1076,2002-10,2.48,30.1,40,49.8,34.2,0.08,6.55
LacquiParle,-96.1735,44.9955,1076,2002-11,0.1,22.1,31.9,41.8,24.6,0.17,4.78
LacquiParle,-96.1735,44.9955,1076,2002-12,0.41,14.7,24.6,34.6,17.9,0.16,3.37
LacquiParle,-96.1735,44.9955,1076,2003-01,0.19,3.6,14.1,24.5,7.3,0.21,2.24
LacquiParle,-96.1735,44.9955,1076,2003-02,0.55,0.7,12.4,24,7.9,0.09,1.53
LacquiParle,-96.1735,44.9955,1076,2003-03,0.11,16.6,28.2,39.9,21.1,0.16,4.7
LacquiParle,-96.1735,44.9955,1076,2003-04,2.54,33.3,46.7,60.1,33,0.63,13.89
LacquiParle,-96.1735,44.9955,1076,2003-05,3.99,44.4,55.9,67.4,45.7,0.23,13.67
LacquiParle,-96.1735,44.9955,1076,2003-06,1.65,56.4,67,77.7,55.8,0.77,18.23
LacquiParle,-96.1735,44.9955,1076,2003-07,1.75,61,72.7,84.5,63.3,0.45,20.37
LacquiParle,-96.1735,44.9955,1076,2003-08,1.05,58.9,72,85.1,60.4,0.9,23.76
LacquiParle,-96.1735,44.9955,1076,2003-09,2.49,44.1,58,71.9,45.4,0.71,18.42
LacquiParle,-96.1735,44.9955,1076,2003-10,0.95,35.9,49.4,62.9,36.2,0.72,14.69
LacquiParle,-96.1735,44.9955,1076,2003-11,1.03,19,27.7,36.5,22.1,0.31,3.08
LacquiParle,-96.1735,44.9955,1076,2003-12,0.09,15.2,23.3,31.5,19.5,0.25,1.82
LacquiParle,-96.1735,44.9955,1076,2004-01,0.11,0.6,10.4,20.2,3.3,0.27,1.73
LacquiParle,-96.1735,44.9955,1076,2004-02,0.12,9.2,18.1,27.1,14.1,0.26,1.77
LacquiParle,-96.1735,44.9955,1076,2004-03,0.88,25.3,35.8,46.3,29.3,0.32,5.41
LacquiParle,-96.1735,44.9955,1076,2004-04,1.47,31.9,47.2,62.5,29.2,0.88,15.9
LacquiParle,-96.1735,44.9955,1076,2004-05,3.58,43.8,54.8,65.8,42.7,0.96,12.97
LacquiParle,-96.1735,44.9955,1076,2004-06,3,52.7,63.1,73.5,51.6,0.93,16.24
LacquiParle,-96.1735,44.9955,1076,2004-07,2.55,58.4,69.4,80.3,60.4,0.65,17.72
LacquiParle,-96.1735,44.9955,1076,2004-08,2.09,50.4,62.2,74,52.1,0.88,13.72
LacquiParle,-96.1735,44.9955,1076,2004-09,5.38,51,63,74.9,52,0.91,15.35
LacquiParle,-96.1735,44.9955,1076,2004-10,3.88,36.4,47.6,58.8,36.8,0.72,9.18
LacquiParle,-96.1735,44.9955,1076,2004-11,0.48,25.5,35.4,45.3,25,0.56,5.55
LacquiParle,-96.1735,44.9955,1076,2004-12,0.09,12.1,20.6,29.2,13.2,0.31,2.39
LacquiParle,-96.1735,44.9955,1076,2005-01,0.95,1.5,9.6,17.7,5,0.24,1.02
LacquiParle,-96.1735,44.9955,1076,2005-02,0.5,14,24,34,18.9,0.28,2.93
LacquiParle,-96.1735,44.9955,1076,2005-03,0.28,18.2,29.7,41.3,20.9,0.42,5.73
LacquiParle,-96.1735,44.9955,1076,2005-04,2.56,36.6,49.7,62.8,35.6,0.87,12.8
LacquiParle,-96.1735,44.9955,1076,2005-05,3.83,44.2,54.4,64.6,43.4,0.94,11.61
LacquiParle,-96.1735,44.9955,1076,2005-06,4.86,60.6,70.7,80.7,60.8,1.53,17.96
LacquiParle,-96.1735,44.9955,1076,2005-07,2.71,61.5,72.7,84,63.4,1.06,18.8
LacquiParle,-96.1735,44.9955,1076,2005-08,2.45,56.6,68.9,81.1,60.1,0.68,17.52
LacquiParle,-96.1735,44.9955,1076,2005-09,4.77,52,64.9,77.8,53.9,0.85,18.47
LacquiParle,-96.1735,44.9955,1076,2005-10,1.74,36.8,49.4,62,39.6,0.56,10.92
LacquiParle,-96.1735,44.9955,1076,2005-11,2.07,24.6,35,45.4,26.9,0.46,5.8
LacquiParle,-96.1735,44.9955,1076,2005-12,1.96,10.8,17.6,24.5,14.7,0.17,1.11
LacquiParle,-96.1735,44.9955,1076,2006-01,0.24,18.8,25.7,32.6,22.9,0.2,1.54
LacquiParle,-96.1735,44.9955,1076,2006-02,0.05,5.2,15.4,25.5,10,0.24,1.73
LacquiParle,-96.1735,44.9955,1076,2006-03,1.31,23.3,30.5,37.7,26,0.29,2.68
LacquiParle,-96.1735,44.9955,1076,2006-04,3.01,38.6,50.1,61.5,39.1,0.76,11.66
LacquiParle,-96.1735,44.9955,1076,2006-05,2.11,48.3,59.1,69.8,47.3,1.26,15.37
LacquiParle,-96.1735,44.9955,1076,2006-06,3.05,56.8,68.4,79.9,57.3,0.71,19.73
LacquiParle,-96.1735,44.9955,1076,2006-07,2.63,62.8,75.1,87.4,62.9,1.76,26.46
LacquiParle,-96.1735,44.9955,1076,2006-08,3.53,59.1,70.4,81.6,62.2,0.74,17.2
LacquiParle,-96.1735,44.9955,1076,2006-09,5.37,46.9,57.8,68.8,49,0.76,13.73
LacquiParle,-96.1735,44.9955,1076,2006-10,0.13,32.6,45.4,58.2,32.3,0.94,11.85
LacquiParle,-96.1735,44.9955,1076,2006-11,0.36,20.1,33.4,46.8,22.9,0.49,7.59
LacquiParle,-96.1735,44.9955,1076,2006-12,1.04,16.5,26.7,36.8,19.6,0.19,3.78
LacquiParle,-96.1735,44.9955,1076,2007-01,0.11,8.8,18.4,28.1,13.1,0.08,1.97
LacquiParle,-96.1735,44.9955,1076,2007-02,1.19,1.9,11,20.1,5.9,0.13,1.52
LacquiParle,-96.1735,44.9955,1076,2007-03,1.95,25.4,35,44.6,31.3,0.03,4.11
LacquiParle,-96.1735,44.9955,1076,2007-04,4.39,31.9,42.7,53.4,33.6,0.3,9.65
LacquiParle,-96.1735,44.9955,1076,2007-05,1.71,50.7,63,75.2,50.5,1.17,17.95
LacquiParle,-96.1735,44.9955,1076,2007-06,4.4,59.5,70.4,81.4,60.6,0.55,18.59
LacquiParle,-96.1735,44.9955,1076,2007-07,0.89,61.5,73.5,85.5,65,0.12,19.78
LacquiParle,-96.1735,44.9955,1076,2007-08,3.03,57.5,68.1,78.7,63.8,0.01,12.63
LacquiParle,-96.1735,44.9955,1076,2007-09,3.01,48.5,62.7,77,51.3,0.44,19.88
LacquiParle,-96.1735,44.9955,1076,2007-10,5.12,41.2,52.3,63.5,43.1,0.37,11.66
LacquiParle,-96.1735,44.9955,1076,2007-11,0.06,23.7,34,44.4,20.5,0.85,7.49
LacquiParle,-96.1735,44.9955,1076,2007-12,0.27,5.3,14.5,23.8,11.4,0.09,1.27
LacquiParle,-96.1735,44.9955,1076,2008-01,0.02,0.4,11,21.6,7.3,0.09,1.59
LacquiParle,-96.1735,44.9955,1076,2008-02,0.08,2.4,13.5,24.5,9.4,0.08,1.8
LacquiParle,-96.1735,44.9955,1076,2008-03,1.28,16.8,26.5,36.2,21,0.16,3.53
LacquiParle,-96.1735,44.9955,1076,2008-04,3.2,29.5,40.3,51.1,31.2,0.25,7.14
LacquiParle,-96.1735,44.9955,1076,2008-05,4.11,43.1,54.9,66.7,38.3,1.23,16.46
LacquiParle,-96.1735,44.9955,1076,2008-06,3.74,55.4,65.8,76.2,51.5,1.17,20.13
LacquiParle,-96.1735,44.9955,1076,2008-07,2.72,61,73.1,85.2,60.7,1.4,25.26
LacquiParle,-96.1735,44.9955,1076,2008-08,0.85,57.1,69.5,81.9,59.4,0.33,20.81
LacquiParle,-96.1735,44.9955,1076,2008-09,2.34,47.6,61.1,74.6,51.1,0.32,18.33
LacquiParle,-96.1735,44.9955,1076,2008-10,4.42,35.8,47.6,59.4,37.5,0.32,10.46
LacquiParle,-96.1735,44.9955,1076,2008-11,1.72,24.2,33.3,42.4,27.5,0.17,4.94
LacquiParle,-96.1735,44.9955,1076,2008-12,0.81,0.2,10.4,20.7,6.1,0.14,1.28
LacquiParle,-96.1735,44.9955,1076,2009-01,0.52,-5.2,6.2,17.5,2.3,0.12,0.99
LacquiParle,-96.1735,44.9955,1076,2009-02,0.59,6.4,16.7,27,12.3,0.24,1.82
LacquiParle,-96.1735,44.9955,1076,2009-03,3.73,17.6,27.7,37.8,22.2,0.25,3.31
LacquiParle,-96.1735,44.9955,1076,2009-04,0.89,31.9,43.1,54.4,31.6,0.59,9.58
LacquiParle,-96.1735,44.9955,1076,2009-05,0.42,43,57.2,71.4,40.1,1.42,18.83
LacquiParle,-96.1735,44.9955,1076,2009-06,1.88,54.7,65.5,76.2,52.9,1.26,18.21
LacquiParle,-96.1735,44.9955,1076,2009-07,2.02,55.4,66.9,78.4,57,0.73,16.85
LacquiParle,-96.1735,44.9955,1076,2009-08,4.54,55.4,66.6,77.9,59.3,0.4,14.21
LacquiParle,-96.1735,44.9955,1076,2009-09,3.21,50.8,63.3,75.8,54.7,0.27,15.12
LacquiParle,-96.1735,44.9955,1076,2009-10,9.29,34,41.3,48.7,35.8,0.24,4.35
LacquiParle,-96.1735,44.9955,1076,2009-11,0.2,29.4,40,50.6,31.8,0.35,6.32
LacquiParle,-96.1735,44.9955,1076,2009-12,1.21,5.9,13.5,21.2,10,0.16,1.19
LacquiParle,-96.1735,44.9955,1076,2010-01,1.03,0,9.2,18.5,5,0.09,1.28
LacquiParle,-96.1735,44.9955,1076,2010-02,0.6,1.7,10.6,19.5,7.8,0.14,0.86
LacquiParle,-96.1735,44.9955,1076,2010-03,0.99,27,34.8,42.6,27.8,0.5,4.23
LacquiParle,-96.1735,44.9955,1076,2010-04,0.82,38.6,52.1,65.5,35.1,1.03,14.86
LacquiParle,-96.1735,44.9955,1076,2010-05,2.28,46.5,58.1,69.7,43.1,1.65,18.33
LacquiParle,-96.1735,44.9955,1076,2010-06,6.13,56.9,67.1,77.4,57.2,0.41,16.85
LacquiParle,-96.1735,44.9955,1076,2010-07,3.92,61.3,72.3,83.2,65.2,0.31,16.76
LacquiParle,-96.1735,44.9955,1076,2010-08,3.91,61.4,72.8,84.2,66,0.23,17.49
LacquiParle,-96.1735,44.9955,1076,2010-09,6.49,46.8,57.7,68.6,51.1,0.06,10.62
LacquiParle,-96.1735,44.9955,1076,2010-10,1.22,38.2,51.4,64.6,38.9,0.68,14.15
LacquiParle,-96.1735,44.9955,1076,2010-11,0.55,22.7,32.4,42.2,26.6,0.11,4.81
LacquiParle,-96.1735,44.9955,1076,2010-12,1.69,5,12.6,20.2,10.4,0.07,0.79
McLeod,-94.2724,44.8236,1040,2000-01,0.89,1.6,12.5,23.4,7.6,0.19,1.72
McLeod,-94.2724,44.8236,1040,2000-02,1.05,15.9,24.8,33.7,20.5,0.24,2.3
McLeod,-94.2724,44.8236,1040,2000-03,0.76,28.7,39.6,50.6,29.5,0.54,7.88
McLeod,-94.2724,44.8236,1040,2000-04,1.13,33.1,44.5,56,29.4,0.95,11.35
McLeod,-94.2724,44.8236,1040,2000-05,3.36,48.7,59.9,71.1,46.4,1.09,16.81
McLeod,-94.2724,44.8236,1040,2000-06,3.53,55,65.3,75.7,54.1,1.19,18
McLeod,-94.2724,44.8236,1040,2000-07,3.55,61.7,71.6,81.5,63.6,0.65,17.23
McLeod,-94.2724,44.8236,1040,2000-08,2.4,59.4,70.4,81.3,63.2,0.41,16.79
McLeod,-94.2724,44.8236,1040,2000-09,0.46,47.1,59.8,72.5,46.1,1.45,17.65
McLeod,-94.2724,44.8236,1040,2000-10,1.22,39.6,51.1,62.5,37.8,1.25,12.21
McLeod,-94.2724,44.8236,1040,2000-11,3.41,23.2,30,36.9,25.3,0.4,2.81
McLeod,-94.2724,44.8236,1040,2000-12,1.07,-3.9,5.3,14.5,1,0.24,1.02
McLeod,-94.2724,44.8236,1040,2001-01,1.04,7.3,16.7,26.1,13.5,0.21,1.4
McLeod,-94.2724,44.8236,1040,2001-02,1.33,-4.1,7.2,18.5,4.2,0.15,1.07
McLeod,-94.2724,44.8236,1040,2001-03,0.89,14.5,23.6,32.7,18.7,0.27,2.34
McLeod,-94.2724,44.8236,1040,2001-04,6.36,35.8,45.1,54.4,35.6,0.93,8.33
McLeod,-94.2724,44.8236,1040,2001-05,3.15,49.1,59.1,69,45.2,1.77,16.19
McLeod,-94.2724,44.8236,1040,2001-06,4.08,57.9,68.1,78.4,54.8,2.15,20.35
McLeod,-94.2724,44.8236,1040,2001-07,1.24,62.3,73.2,84.2,60.4,2.3,23.06
McLeod,-94.2724,44.8236,1040,2001-08,1.95,60,71.5,83,61.6,1.41,20.26
McLeod,-94.2724,44.8236,1040,2001-09,2.87,48.8,59.3,69.8,49.3,1,13.87
McLeod,-94.2724,44.8236,1040,2001-10,0.93,35.2,47,58.8,35.3,0.68,11.23
McLeod,-94.2724,44.8236,1040,2001-11,2.98,33.5,45,56.6,35,0.62,9.1
McLeod,-94.2724,44.8236,1040,2001-12,0.31,18.3,25.7,33.1,20.9,0.23,2.09
McLeod,-94.2724,44.8236,1040,2002-01,0.23,13.5,21.9,30.4,16.9,0.3,2.43
McLeod,-94.2724,44.8236,1040,2002-02,0.88,16.9,26.9,36.8,20.6,0.33,3.55
McLeod,-94.2724,44.8236,1040,2002-03,1.93,12.4,21.1,29.8,14.4,0.35,2.63
McLeod,-94.2724,44.8236,1040,2002-04,2.7,33.5,43.3,53,33.5,0.79,8.78
McLeod,-94.2724,44.8236,1040,2002-05,2.36,41.6,52.5,63.4,37.6,1.62,13.67
McLeod,-94.2724,44.8236,1040,2002-06,7.48,59.9,70,80,57.8,1.98,19.66
McLeod,-94.2724,44.8236,1040,2002-07,3.28,65.5,75,84.5,65.3,1.8,19.47
McLeod,-94.2724,44.8236,1040,2002-08,8.83,59.3,68.7,78.1,61.1,1.11,14.15
McLeod,-94.2724,44.8236,1040,2002-09,0.78,51.2,62.5,73.7,52.4,1.27,16.38
McLeod,-94.2724,44.8236,1040,2002-10,3.64,32.6,41.1,49.6,35.3,0.25,6.01
McLeod,-94.2724,44.8236,1040,2002-11,0.06,22.6,31.4,40.2,24.8,0.27,3.84
McLeod,-94.2724,44.8236,1040,2002-12,0.29,15.8,24.7,33.6,18.6,0.24,2.85
McLeod,-94.2724,44.8236,1040,2003-01,0.35,4.2,13.5,22.8,6.6,0.24,2.06
McLeod,-94.2724,44.8236,1040,2003-02,1.05,2.4,13.1,23.8,8.1,0.16,1.58
McLeod,-94.2724,44.8236,1040,2003-03,1.34,18.2,28.7,39.1,22,0.25,4.26
McLeod,-94.2724,44.8236,1040,2003-04,2.39,35,46.4,57.7,32.7,1.28,11.85
McLeod,-94.2724,44.8236,1040,2003-05,3.82,45.6,56.3,66.9,43.8,0.88,13.88
McLeod,-94.2724,44.8236,1040,2003-06,3.35,56,66.2,76.5,53.8,1.48,17.75
McLeod,-94.2724,44.8236,1040,2003-07,3.05,60.9,71.1,81.4,62,1.02,17.74
McLeod,-94.2724,44.8236,1040,2003-08,0.3,59.8,71.9,84.1,61.6,0.95,22.22
McLeod,-94.2724,44.8236,1040,2003-09,3.08,46.8,59.7,72.6,47.6,0.89,17.86
McLeod,-94.2724,44.8236,1040,2003-10,0.54,37,49.4,61.7,37.6,0.76,12.84
McLeod,-94.2724,44.8236,1040,2003-11,0.86,22.3,29.7,37.2,24.9,0.28,2.72
McLeod,-94.2724,44.8236,1040,2003-12,0.75,16.1,23.1,30,20,0.18,1.51
McLeod,-94.2724,44.8236,1040,2004-01,0.48,2.7,11.1,19.5,4.7,0.27,1.46
McLeod,-94.2724,44.8236,1040,2004-02,1.13,9.7,17.8,26,14.6,0.17,1.41
McLeod,-94.2724,44.8236,1040,2004-03,1.34,26.7,35,43.2,29.5,0.29,3.71
McLeod,-94.2724,44.8236,1040,2004-04,1.99,33.1,47.2,61.2,30.8,0.89,14.45
McLeod,-94.2724,44.8236,1040,2004-05,8,43.4,54.4,65.5,42.7,1.07,12.55
McLeod,-94.2724,44.8236,1040,2004-06,5,54,63.5,73.1,50.7,1.55,16.58
McLeod,-94.2724,44.8236,1040,2004-07,4.63,59.4,69.1,78.8,59.2,1.59,17.08
McLeod,-94.2724,44.8236,1040,2004-08,2.67,52.3,63.1,73.9,54.1,1.1,14.61
McLeod,-94.2724,44.8236,1040,2004-09,6.09,54,64.8,75.6,54.1,1.47,16.19
McLeod,-94.2724,44.8236,1040,2004-10,2.46,39,48.9,58.8,39.1,0.89,9.23
McLeod,-94.2724,44.8236,1040,2004-11,0.85,28,36.4,44.8,28.6,0.54,4.98
McLeod,-94.2724,44.8236,1040,2004-12,0.14,13.8,21.7,29.7,16,0.35,2.01
McLeod,-94.2724,44.8236,1040,2005-01,1.32,5.9,13.3,20.7,7.5,0.34,1.32
McLeod,-94.2724,44.8236,1040,2005-02,1.01,14.7,23.9,33.2,19.3,0.25,2.54
McLeod,-94.2724,44.8236,1040,2005-03,0.6,19.8,29.6,39.3,20.9,0.55,4.57
McLeod,-94.2724,44.8236,1040,2005-04,3.7,38.1,49.4,60.7,36.3,1.2,11.25
McLeod,-94.2724,44.8236,1040,2005-05,3.39,45,53.8,62.5,42,1.38,10.63
McLeod,-94.2724,44.8236,1040,2005-06,6.4,61.1,70.7,80.3,58.9,2.35,19.12
McLeod,-94.2724,44.8236,1040,2005-07,2.9,62.7,73.1,83.5,62.2,2,20.68
McLeod,-94.2724,44.8236,1040,2005-08,2.56,57,68.3,79.6,59,1.1,17.77
McLeod,-94.2724,44.8236,1040,2005-09,7.57,52.5,63.6,74.8,54.1,1.02,15.63
McLeod,-94.2724,44.8236,1040,2005-10,2.42,39.1,50,60.9,41.2,0.67,9.55
McLeod,-94.2724,44.8236,1040,2005-11,2.64,26.2,35.1,44.1,28.6,0.41,4.66
McLeod,-94.2724,44.8236,1040,2005-12,1.42,9.9,16.8,23.7,14.5,0.17,0.98
McLeod,-94.2724,44.8236,1040,2006-01,0.14,19.4,25.6,31.8,23.2,0.23,1.42
McLeod,-94.2724,44.8236,1040,2006-02,0.54,6.6,16.1,25.7,9.7,0.34,2.01
McLeod,-94.2724,44.8236,1040,2006-03,1.59,23.7,31.2,38.7,25,0.5,3.2
McLeod,-94.2724,44.8236,1040,2006-04,4.42,40.1,50.7,61.3,36.4,1.45,12.52
McLeod,-94.2724,44.8236,1040,2006-05,1.64,48.9,58.9,68.8,46.2,1.79,15.23
McLeod,-94.2724,44.8236,1040,2006-06,2.59,58,68.5,79,54.1,2.03,21.38
McLeod,-94.2724,44.8236,1040,2006-07,1.63,63.3,74.7,86,63.4,1.63,23.16
McLeod,-94.2724,44.8236,1040,2006-08,3.52,60.2,70.2,80.1,62,0.9,16.62
McLeod,-94.2724,44.8236,1040,2006-09,3.78,47.4,57.6,67.8,50.1,0.49,12.03
McLeod,-94.2724,44.8236,1040,2006-10,0.55,34.4,45,55.7,34.9,0.67,9.35
McLeod,-94.2724,44.8236,1040,2006-11,0.92,24.1,34.8,45.5,27.4,0.33,5.33
McLeod,-94.2724,44.8236,1040,2006-12,1.84,19,26.5,34,21.8,0.23,2.23
McLeod,-94.2724,44.8236,1040,2007-01,0.7,10.9,18,25.1,13.1,0.25,1.41
McLeod,-94.2724,44.8236,1040,2007-02,1.39,0.7,9.5,18.3,4.3,0.17,1.35
McLeod,-94.2724,44.8236,1040,2007-03,2.38,24.9,33.2,41.6,28.2,0.26,3.71
McLeod,-94.2724,44.8236,1040,2007-04,2.62,32.9,43.2,53.4,32.1,0.66,9.04
McLeod,-94.2724,44.8236,1040,2007-05,2.39,48.5,60.4,72.2,49.1,0.98,14.48
McLeod,-94.2724,44.8236,1040,2007-06,2.25,58.5,69.6,80.6,55.8,2.13,21.49
McLeod,-94.2724,44.8236,1040,2007-07,0.55,59.8,71.6,83.3,59.4,1.28,21.97
McLeod,-94.2724,44.8236,1040,2007-08,6.16,58.1,68.1,78,60.1,0.74,15.82
McLeod,-94.2724,44.8236,1040,2007-09,3.37,49,61.8,74.6,51,1.1,16.93
McLeod,-94.2724,44.8236,1040,2007-10,3.92,42.3,51.8,61.3,43.8,0.6,8.84
McLeod,-94.2724,44.8236,1040,2007-11,0.1,24.5,33.1,41.7,23.2,0.75,4.99
McLeod,-94.2724,44.8236,1040,2007-12,0.99,4.3,12.6,20.9,10.4,0.14,0.95
McLeod,-94.2724,44.8236,1040,2008-01,0.21,0,9.1,18.2,5.7,0.16,1.04
McLeod,-94.2724,44.8236,1040,2008-02,0.33,3.1,12.1,21.2,7.8,0.17,1.27
McLeod,-94.2724,44.8236,1040,2008-03,1.33,16.3,25.2,34.1,19.5,0.26,2.79
McLeod,-94.2724,44.8236,1040,2008-04,3.2,31.5,40.7,49.8,32,0.49,6.57
McLeod,-94.2724,44.8236,1040,2008-05,2.82,42.6,53.6,64.5,38.4,1.46,13.27
McLeod,-94.2724,44.8236,1040,2008-06,3.29,55.5,65.7,75.8,52.9,1.48,17.61
McLeod,-94.2724,44.8236,1040,2008-07,1.73,60.2,71.2,82.3,60.2,1.12,20
McLeod,-94.2724,44.8236,1040,2008-08,3.76,56.6,68.5,80.5,59,0.76,19.16
McLeod,-94.2724,44.8236,1040,2008-09,2.56,48.8,60.2,71.6,52.8,0.45,12.71
McLeod,-94.2724,44.8236,1040,2008-10,2.11,36.6,47.3,58.1,39.5,0.28,8.46
McLeod,-94.2724,44.8236,1040,2008-11,1.89,25,33.1,41.2,27.3,0.33,4.12
McLeod,-94.2724,44.8236,1040,2008-12,1.48,2.1,11.6,21,7.4,0.25,1.09
McLeod,-94.2724,44.8236,1040,2009-01,0.52,-5.5,4.9,15.2,0.1,0.23,1.07
McLeod,-94.2724,44.8236,1040,2009-02,1.28,8.4,17.8,27.1,13,0.3,1.86
McLeod,-94.2724,44.8236,1040,2009-03,2.72,19.3,28,36.6,21.4,0.44,3.13
McLeod,-94.2724,44.8236,1040,2009-04,1.09,33.3,43.8,54.3,28.7,1.13,9.94
McLeod,-94.2724,44.8236,1040,2009-05,0.74,43.5,56.2,68.9,38.2,1.7,17.77
McLeod,-94.2724,44.8236,1040,2009-06,3.35,54.3,64.4,74.6,50.9,1.77,17.86
McLeod,-94.2724,44.8236,1040,2009-07,0.63,55.9,66.3,76.7,54.9,1.55,17.18
McLeod,-94.2724,44.8236,1040,2009-08,7.13,57.2,67.1,76.9,58.5,1.23,15.18
McLeod,-94.2724,44.8236,1040,2009-09,1.95,52.1,63.6,75,54.8,0.88,15.05
McLeod,-94.2724,44.8236,1040,2009-10,6.76,33.6,40.6,47.7,35.9,0.34,4.1
McLeod,-94.2724,44.8236,1040,2009-11,0.82,29.5,39.1,48.7,31.8,0.48,5.6
McLeod,-94.2724,44.8236,1040,2009-12,2.39,7.4,14.4,21.4,10.6,0.24,1.19
McLeod,-94.2724,44.8236,1040,2010-01,0.79,1,8.5,16,4.4,0.2,0.8
McLeod,-94.2724,44.8236,1040,2010-02,1.14,2.3,12.3,22.3,7.3,0.26,1.45
McLeod,-94.2724,44.8236,1040,2010-03,1.4,25.9,35.1,44.3,26.8,0.61,4.91
McLeod,-94.2724,44.8236,1040,2010-04,3.69,39.1,51.6,64.1,34.4,1.59,13.62
McLeod,-94.2724,44.8236,1040,2010-05,2.59,46.3,57.1,67.8,43,1.64,16.13
McLeod,-94.2724,44.8236,1040,2010-06,6.56,57,66.3,75.6,56.1,1.35,14.94
McLeod,-94.2724,44.8236,1040,2010-07,3.44,61.8,72.3,82.9,63,1.4,18.9
McLeod,-94.2724,44.8236,1040,2010-08,6.73,62.2,72.3,82.4,63.6,1.28,17.04
McLeod,-94.2724,44.8236,1040,2010-09,6.35,47.3,57.5,67.7,49.1,0.79,11.16
McLeod,-94.2724,44.8236,1040,2010-10,2.28,37.9,50.3,62.6,38.2,0.73,12.47
McLeod,-94.2724,44.8236,1040,2010-11,1.36,23.7,32.3,41,26.1,0.44,4.38
McLeod,-94.2724,44.8236,1040,2010-12,3.62,6.1,13.1,20,10.3,0.22,0.8
Todd,-94.8976,46.0706,1339,2000-01,0.68,1.1,11.4,21.8,5.7,0.28,1.58
Todd,-94.8976,46.0706,1339,2000-02,1.33,11.8,21.9,32,17.5,0.16,2.45
Todd,-94.8976,46.0706,1339,2000-03,1.38,25.7,36.7,47.7,27.1,0.44,6.75
Todd,-94.8976,46.0706,1339,2000-04,1.11,31.3,43.2,55.1,29,0.69,11.02
Todd,-94.8976,46.0706,1339,2000-05,4.08,46.3,57.8,69.3,45.3,0.93,15.64
